559_278,0.004694836,213,0.050469484
78_53,0.004504505,222,0.048423423
548_278,0.004405286,227,0.047356828
654_278,0.004405286,227,0.047356828
655_136,0.004385965,228,0.047149123
645_374,0.004366812,229,0.046943231
652_235,0.004255319,235,0.045744681
346_235,0.004115226,243,0.044238683
273_272,0.004115226,243,0.044238683
275_272,0.004115226,243,0.044238683
523_386,0.004065041,246,0.043699187
618_254,0.004016064,249,0.043172691
62_53,0.003984064,251,0.042828685
130_123,0.003937008,254,0.042322835
325_182,0.00390625,256,0.041992187
274_271,0.003875969,258,0.041666667
511_510,0.003831418,261,0.041187739
528_136,0.003816794,262,0.041030534
652_509,0.003703704,270,0.039814815
480_452,0.003610108,277,0.038808664
481_452,0.003597122,278,0.038669065
427_46,0.003472222,288,0.037326389
426_46,0.003412969,293,0.03668942
466_278,0.003378378,296,0.036317568
511_235,0.003289474,304,0.035361842
348_234,0.003246753,308,0.034902597
488_486,0.00304878,328,0.03277439
547_532,0.002994012,334,0.032185629
453_347,0.00297619,336,0.031994048
559_532,0.00295858,338,0.031804734
511_509,0.002949853,339,0.031710914
654_532,0.002840909,352,0.030539773
237_235,0.002840909,352,0.030539773
548_532,0.002840909,352,0.030539773
652_347,0.002824859,354,0.030367232
624_288,0.002747253,364,0.029532967
570_424,0.002724796,367,0.029291553
488_272,0.002710027,369,0.029132791
510_347,0.002695418,371,0.028975741
347_234,0.002695418,371,0.028975741
651_347,0.002680965,373,0.028820375
441_288,0.002624672,381,0.028215223
665_325,0.002604167,384,0.027994792
386_385,0.00243309,411,0.026155718
